id,user_name,user_rating,user_review
10,denniswQ8282TI,5,Came here to celebrate my anniversary. Very romantic setting. Everyone was very nice and polite in there. Waiter was very knowledgeable of what was being serve and great recommendation on the amount of food to order and selection of wine. I was surprise I walked...
10,benjaminc443,4,"Visited Jungsik in May with a group of friends. We had the 7 courses tasting menu with wine pairing. 

The ambiance was very laid back and quiet, felt like we where alone in the restaurant, which wasn't the case. The food experience was very modern,..."
10,Truebleu11,4,"So there was 3 of us, decided to do the a la carte menu instead of tasting so that we can try more things on the menu. The chef provided starters were astonishing in presentation and taste. The fois gros was like pudding, melts in..."
10,JKNY71,4,"Went to restaurant for business meeting. Wonderful and tasty food. Well prepared and excellent service. If you want hearty Korean comfort food, then this is the wrong place to come. Novel but not sure it's right for me."
10,tle69,5,My wife and I celebrated our 5th year anniversary at Jungsik. We both agreed that this was one of the best meals we have had. The tasting menu was perfect from start to finish. We ordered a half bottle of a white burgundy that went...
10,W L,5,"I went with w group of 14 and sat in the private room in the back. We arranged with the restaurant to bring our own wines and, in the days before the dinner, the chef planned a menu with courses to match each flight of..."
10,OftenOnTheRoad1,5,"I am not given to superlatives in my reviews.  However, I happily clicked the ""...one of the best meals I've ever had..."" button for this restaurant.  It was easily in my top 25 ever.

Service, food, wine pairings.... all outstanding.  I see a third star..."
10,Tunaidi,5,"I don't think any review could do justice to the amazing dining experience I had at Jungsik. I wish I can just give a 5/5 and write one word -- ""heavenly"".

Well anyways, at Jungsik, you expect 2 Michelin star venue, decor, and service, and..."
10,2019akl,5,We sat at the bar (which was great). The food was excellent - and I say that not because I love Korean food in general but because it was excellent by all standards. Atmosphere was great for a week night. I would definitely do it...
10,NYCdavea2015,5,"Took my wife here for our anniversary dinner. Meal was very good, as expected. Abalone and octopus for apps and the amuse bouche included one of our jungsik faves, squid ink oyster. If there is one downfall if is that the menu lost that item..."
10,GloriaCalico,5,Had an over the top birthday dinner here last month. The food was innovative and exquisite. We were so impressed. Have recommended to everyone we know.
10,MinkyungS,5,"The chef of Jungsik (who is Jugsik) is known for infusing authentic Korean flavor with fresh ingredients. Galbi, Royal bibimbab, gomtang, etc...are so recommended."
10,Chitowntraveler1000,5,"We recently visited jungsik and had a fabulous meal and wine pairing.  Each course was beautifully prepared and original. And each wine pairing felt perfectly matched. We found even when we didn't love the wine alone, when paired with the food, both tasted better. One..."
10,NealF689,4,"Had the tasting menu with wine pairing. It was difficult remembering what was consumed with what, as after a set amount of courses it all could have been put into a food processor and have made no difference. The description and presentations could have been..."
10,USCKaboom,4,"I had high hopes for this two star Michelin Korean. We walked in after a round of mini-golf, though clearly underdressed for the place. That was obvious from the looks from the restaurant staff. But honestly, Momofuku all has it right, why should you have..."
10,briansb1597,5,"Fantastic dinner, unlike any other high-caliber restaurant I've been to as of late. Compared to other two Michelin-star restaurants I've been to in NYC, it without a doubt deserves 3 Michelin Stars. The tasting menu was perfection throughout, with a great atmosphere and great service...."
10,Arthur F,5,We had a number of courses on an a la carte basis.  Each course was unique with amazing flavors and combinations. A different and exciting dining experience.
10,deekay0,4,Great experience eating here. The portions were perfect and I was pleasantly full after the meal. Each item on the menu was delicious and presented perfectly. Cocktails were creative and tasty as well.
10,Nunu-Mervi,5,"Not only the food but the atmosphere and the interior design: pure beauty. The white shades of the tableware and the design make the dishes shine. The service is great, amiable and warm. Also cocktails are worth a praise. Even though you might hesitate when..."
10,maggieanddean,5,"I am really struggling to find the words to do this place justice. 
Came here with friends as part of a birthday treat for one of the parties 50th birthday. The person who had recommended we eat here, had phoned through to let them know..."
10,kavibenjatravel,5,Great food and service. Original and fresh while not being too heavy. Beautiful room and design -- a calm ambience and quiet crowd unlike most similar restaurants in New York. Highly recommended.
10,L8227EYkens,4,"We went to Jungsik thinking it would be Korean food, but it turned out to be more like French food with some ingredients and flavours used in Korean cuisine. 

Dining experience was still very nice. We had an octopus cooked to perfection, slightly crispy on..."
10,MNK68,5,"Jungsik is French-Korean fusion at its best.  The restaurant combines beautifully plated, small portions of Korean classics with a twist, with kind and attentive service in an aesthetically beautiful setting."
10,SchnTkkr,4,"Modern and elegant restaurant in TriBeCa. The chef's 8 course menu won't disappoint you. In fact, each course will most likely pleasantly surprise you. I like Korean food. This added a different twist to it. But, well worth it."
10,Brian P,5,"Went to Junksik to celebrate my daughter's 18th birthday.  Simply put: The experience was phenomenal - across the board.  The tasting menu was perfect in every way: tasty, tasteful, flavorful yet delicate.  The mastery of the chef and the kitchen was evident in each dish...."
10,Nan F,5,"A special occasion prompted me to dine at Jung Sik and my friend and I were not disappointed. From the perfectly designed room, with fine architectural details, to every morsel on the tasting menu, we were delighted by this experience. The chef was very accommodating..."
10,keviny299,5,"This place is amazing! This was part of my amazing food adventure I had in the USA in August.

First, there restaurant is stunning and the service was impeccable. And like all good restaurants, the bread was delicious. I opted to choose 5 dishes from..."
10,AlastairCookieNYC,5,"Really enjoy this restaurant. 6th meal here in 2 years. Atmosphere is elegant, cosy velvet booths & chairs, calm but relaxed & friendly not uptight feeling, yet very attentive service.

Most courses were excellent or at least very good. When I was politely passing the..."
10,gabrieldanaher,4,Great experience at jungsik to begin new year - four of us went for dinner chose the al la carts option - great choices presentation and overall experience
10,KC12N,3,"Being Korean-American, was very much looking forward to this restaurant.  The food was OK, but not great and for the prices, definitely not worth it.  With all of the other great restaurants in the city, this would not be a place i return to."
10,Shrigami,5,"Every bite was thought out and delicious. Service, food, presentation was absolutely first rate. They were super accomodating to my shellfish allergies. It is pricey, but worth it. Every dish was plated like a work of art."
10,Bruce C,5,"Food was very good. Not what I would call Michellin quality in that there were not subtle explosions of flavor, but the wine selections that accompanied the Chef's Selection was exceptional. Service was excellent"
10,MFMaven53,3,We booked Jungsik as it we thought it would be an interesting Michelin starred restaurant choice for my birthday dinner. Not easily found nless you live in the neighborhood. Even asking the nearby police lead us astray.  Upon telling the waiter about our dietary restrictions...
10,tsmayda,5,"The food was phenomenal, and the service was excellent. Some of the descriptions of the food, spices, and inspirations for the dishes were a little unfamiliar coming from a Korean influence, but the food definitely gives a sense of place. Each dish was flawless, although..."
10,OnwardNYC,5,"There are so many wonderful asian restaurants in NYC, but not many focusing on high-end Korean dining.   As expected of a Michelin star restaurant, the decor was luxurious and the service excellent.  The food never disappointed with one creative and amazing dish after another.  The..."
10,Irishguest,4,"We have been to this restaurant twice before and on each occasion had been impressed not only by the inventive delicious food but the friendliness of the staff. On this occasion, the evening was not as enjoyable as before even though the food was just..."
10,AMP49_10,5,"We went on the recommendation of someone who had loved it, and thought the food was truly fantastic. The sea urchin and rice dish is one of the most memorable things I have ever eaten. The other highlight was the little pre-meal appetizers which were..."
10,Laura S,5,"It's been quite a while since our entire family enjoyed a meal this much.  Beautiful, quiet and simply elegant, Jungsik delivers on every level.  The service is flawless, the food is interesting, beautiful and delicious.  Each of us ordered each of the five courses offered,..."
10,David Charles T,1,"Went there for a dinner Wed 12th August. Not the best frontage (looked closed). Greeted by a mono-syllabic uttering person on the ""front desk""; started to feel decidedly weird place. The maitre d then proceeded to spoil the evening. Western man, thin and with a..."
10,Jarb46,3,"Heroic prices, very small portion and beautiful premises. I had looked forward to going here for some time, it was a disappointment."
10,Murat C,3,"I booked a table at Jung Sik knowing how much I was going to pay. Therefore my expectations were very high, especially if they claimed to have a modern Korean cuisine awarded by 2 Michelin stars. I selected the tasting menu with half a bottle..."
10,burcc,5,"I visited Jungsik with my son to celebrate his birthday and it was the right choice. We had an amazing dinner that we will remember for a long time worthy to be celected for an important event.

We went with the tasting menu. I have..."
10,NYCdavea2015,5,"I have eaten at most of the big name NYC restaurants and Jungsik ranks as one of the very best. We had a variety of items off their menu but particularly noteworthy was the fried oyster in squid ink, the octopus, the bossam and the..."
10,pwkl,4,The food was very good and extremely creative.  This was our second visit and enjoyed it as well as our first visit. The service was excellent and the sommelier was ver helpful.
10,Eric C,3,Intimate dining.  Every you expect from this type of restaurant. Food is good not outstanding.  Atmosphere lacks soul and warmth. Food is good again not out of the ordinary.  For the price there must  be others that  is better. It is good but not worth...
10,gastronaughties2018,5,"We were excited to visit this nouveau, contemporary Korean restaurant in a neighbourhood townhouse. Jungsik, apparently is a play on words, as it means ""formal dinner"" in Korean and also is the name of the chef. Pretty cool.

We were suffering from colds as we..."
10,Whitney B,5,"Jungsik is an unusual restaurant in that it's haute cuisine with Korean flavor influences. Absolutely delicious food, with creative and stunning presentation. The wait staff is very friendly, and the sommelier does an excellent job pairing wine and sake with the various courses (not easy..."
10,Lemmy75,4,"We were looking for a Korean dinner and ended up here. Make no mistake, this is no Korean BBQ with beer but a real posh fine dining restaurant. You will use at least 100USD per person if eating here but then again, it is very..."
10,lovetraveling214,3,"Jungsik doesn't live up to expectations for a 2star restaurant. Having visited a number of different 1 & 2 star restaurants, Jungsik lacks creativity and uniqueness. 

We visited last Thursday (30 April 2015) and had the tasting menu. 

The food is definitely of a high..."
10,Fizz100,4,We enjoyed our meal at Jungsik.  It was all a very good standard and the ambience very good.  Just one pointer when they ask you at the beginning of the meal if you would like a glass of champagne - check the price.  I didn't...
10,Hildegull,5,"Ever since I visited Jungsik in January last year, I have been longing back. Although I do not have the pronunciation right, the excellent experience from last year turns up in my head regularly. The amount of flavours put into one meal, are amazing. This..."
10,PatriceR_13,4,"This was our first time in a gastronomical korean restaurant. Excellent products (very fresch), excellently cooked but the overall taste was not as amazing as in other 2 and 3 stars NYC restaurants. Serious Service, may be too serious sometimes. Good time but not the..."
10,Deborah201980,5,"On our last trip to NY, the best meal my husband and I had, by far, was at Jungsik.  We were blown away by the service, the wine list, the cocktails, and the food.  The whole experience was just exceptional.  A true holder of their..."
10,villagesq,3,"Some aspects of our dining experience were special, while others disappointed.  If the prices were less stratospheric I would rate the restaurant with a 4 rather than a 3.

The hands-down winner among our a la carte picks was the fried oyster appetizer - wonderfully..."
10,Discocanuck,5,"First, the food. Completely unique and complex dishes that make you try to tease apart the flavors and figure out what incredible cominbation was put together to create such a symphony. Being very familiar with Korean flavors, I recognized many subtle elements, but had never..."
10,StopPagingMe,4,I was taken by my wife who was looking for a culinary birthday present somewhat outside the standard haute cuisine of nyc ie French or Italian. Jungsik evidently has an original in Korea and this is its first US outpost. Walking in you really would...
10,smartiq,5,"Wonderful nine-course new year's tasting menu from white truffled samplers to shiitake soups to kimchi and glazed wagu steak and fried oysters, each course was a small gastronomic ethereal experience.  We combined it with wines we love from their extensive --literally extensive-- wine list.
Very..."
10,Chipperbunny,5,"Expensive, no doubt. But wonderful. First of all, a beautiful room, elegant yet not stuffy. Food matched, luscious and playful. Delicious flavors, beautifully presented. Service was perfect, no hovering, casual enough but perfect without pretentiousness. I give it a wow. But don't even think of..."
10,G7257CVricardor,4,"Upscale Korean is not the right description at all here.  A bit hard to define, maybe closer to French with Korean flavors.  Dishes were quite good, we liked the fried oysters and the wagyu and black cod were great as were the desserts but the..."
10,RommelQ,5,"We tried the pre-fixe dinner and it was a nine course meal. The food was great, the presentation is superb and the service and ambiance is fantastic. I thought in the beginning that the portions were too small that I'll end up still hungry at..."
10,nicky c,3,"After reading all the reviews on tripadvisor we were so excited to go to Jungsik. 
Unfortunately we felt quite disappointed when we left. 

What was good:
* Nice atmosphere
* Staff was very nice 
BUT:
We are used to European Michelin standard, and I believe..."
10,arthshapiro,5,"Dining at Jungsik is an outstanding experience. It is described as contemporary Korean food but that doesn't quite do it justice. I'd say this, ""contemporary Korean food with accents, flavors  and styles of France, Spain and Asia."" It is fine dining at it's best. Everything..."
10,gourmetlee,5,"I tried a number of 2 and 3 star michelin restaurants in NY and Jungsik is the one I like the best.

In most 2 or 3 star michelin restaurants, they only serve tasting menus and these are typically 7 to 9 courses. As I..."
10,NZBred,5,"After three nights of great eating in NYC (Nobu, Beauty & Essex and Baltazars), we wanted something a little more understated, less crowded and not so noisy...

As soon as we entered, I was signed in relief that I had made the effort to dress..."
10,RobinVHN,5,"We came here for our final dinner of our NYC stay, and we were not disappointed. 
We had the tasting menu, which was just a whirlwind of amazing flavours, textures and presentation. 
Didn't do the wine pairing, but the wine list is superb and we..."
10,Katie F,5,We had a lovely dinner at Jungsik in September and were able to experience their 3 year anniversary 9 course menu. We had fantastic service from friendly and well informed staff and the most tender octopus ever! A pricey evening out but worth it for...
10,EMedina19,5,"This is our second visit to Jungsik, and the experience is always great.  Excellent atmosphere, attentive service and the food is an experience."
10,Jaimee A,5,"All I have to say is WOW. Freaking WOW! Considering our previous experience with Korean food was limited to Bon Chon chicken (which we love) we came to this restaurant full of anticipation. 

The restaurant itself is lovely. High ceilings, modern feel, over the top..."
10,kirkcopeland,4,"An unassuming interior belies the confident and top level presentations from the kitchen.  The service is quietly assertive when it needs to be, and ""hover / hidden"" otherwise.  Each offering is clear in it's flavor components, and each resulted in a combination that acheived a..."
10,Softlanding,5,"The food was divine - the Korean chef deserves a medal as the cuisine was better than anywhere I have eaten in Seoul or, dare I say, even New York. The Michelin rating is soundly deserved and he should get a three stars. The service..."
10,Dim_1987,5,Great experience and food. We had the tasting menu. The Royal Bibimbap and the Octopus were the highlights of the meal. The restaurant also has a very good selection of wine. Definitely worth a visit.
10,BlueTrain,5,"I had booked this place for the night before we were scheduled to go to Le Bernardin but like it sometimes happens in concerts... the first part artist stole the show... 

My wife and I were in NYC for few days celebrating our anniversary and..."
10,cr1557,4,"Upon entering Jungsik, you might find it very pretentious.  This is definitely a 'fine dining' restaurant (contrary to what I had expected... seeing that it was Korean food!)  The other diners there were all very dressed up.  After being seated, our server came over to..."
10,Joanna L,5,"Absolutely everything about this dinner was perfect! 
The service, the food, ambiance. I have waited to be able to post a review for a meal that I felt was truly exceptional and this one earned it for sure. 
Every bite was perfectly balanced in flavours..."
10,Franz K,5,"We walked by the restaurant and just gave it a shoot to grab a table without reservation. We got lucky, 3 people seated immediately midweek at 8:30PM! I have heard and read about the restaurant but positively surprised about the place when we walked to..."
10,Kathy G,5,This restaurant is deserving of it's Michelin status. We did an a la carte menu. The waiter was incredibly helpful with suggestions regarding his favorite items on the menu. Everything we had was so delicious it was worthy of licking your plate clean. I would...
10,Aspendouglas,5,"""Soup to Nuts!""..Best Food and Best Service in NYC.  This restaurant surpassed all of my expectations.  I would recommend the tasting menu which we opted out on because we wanted to try things off the menu and we thought we would be there all night...."
10,WPBCycleGuy,5,"We had less than 2 hours and still wanted to try the 9 course tasting menu.  They were very accommodating and we were out the door precisely at the time we told them we had to leave. 

The food was creative and delicious with several..."
10,GlobalMarlena,3,"We dined here with some guests from Japan.  We had the 9 course tasting menu with some wine and a few drinks.  Our bill was astronomical.  While almost all dishes were inventive and good to very good, not one dish blew me away.  Some were..."
10,Fenton1826,2,"Located in a non descriptor neighborhood near the Holland Tunnel, this is one of those new age-y places, very upscale, filled with pretty people, serving tiny bits of food on pieces of slate, oddly shaped dishes and bowls, etc. The wait staff is condescending but..."
10,MZondo,5,"My son and I enjoyed a long and too filling dinner here recently.  He had heard of the reputation but we knew little about the spot.  We pretty much put the ordering in their hands and we enjoyed all we got!  It is adventurous, tasty..."
10,ellenost,5,"Returned to Jungsik for dinner. It's been more than a year since my last (and first) visit. I was welcomed as if I were a ""regular"" which I may become based on tonight's exquisite dinner. 

Service was wonderful: knowledgeable, friendly and attentive by everyone. Definitely..."
10,Andy_ChopperTrike,5,"My wife and I wanted to try something new to us and all we can say is wow! This place was perfect in our opinion from food, presentation, service, wine...etc. This is on the top of our list to return to when we are back..."
10,Hildegull,5,"I have already recommended this restaurant to my colleagues that goes often to NYC for business and that end up in the same good and fancy French / American restaurants every time. This is truly something!

I had the tasting menu, but instead of the..."
10,Katiekins3287,5,"Myself and boyfriend dined here on the last night of our trip to NYC. Having been truly spoilt by eating in Le Bernadin, Daniel and Colicchio and sons we were both a bit apprehensive about what Jungsik could offer. We need not have worried! From..."
10,Estellejylee,3,"Because Jungsik was the first Korean restaurant to be awarded 2 Michelin stars I hate to say it but I was disappointed.  I would not call this a Korean restaurant by any means.  Yes, the name of the place as well as the Chef/Owner is..."
10,marlene A,3,"I hate to be a nay sayer, but our experience at Jungsik was less than stellar. We were a group of six friends, all fairly sophisticated about food, and all looking forward to an exceptional meal. The food was generally quite good, and some dishes..."
10,EMedina19,5,"During this trip we wanted to try different restaurants in NYC... Found the ratings on this Korean restaurants were good, and made reservations for a Thursday night (only time available).  Each and every plate was like a piece of art and delicious.... Service was outstanding,..."
10,Kevin M,5,I went to Jungsik tonight with two of my business partners in NYC.  I don't live here so every time I come they try to take me to a unique restaurant.  This one was awesome!  I got to the restaurant early and sat at the...
10,Tnyca,5,The food at Jungsik truly is art. Every plate is both visually beautiful and stunningly good to eat. Coming here is an experience not to be missed. Most highly recommended.
10,NickAgo,4,"New Years Eve, 4 course menu. Octopus, good - could've used more spice. Korean rice wine - ok, bit too sweet and light. Crispy pork belly in spicy broth (""hangover soup"") - delicious! Paired with the tempranillo, it was the best of the night. Wagyu..."
10,pwkl,5,"I booked the restaurant just based one what I read on the web.  What a surprise it was.  Many people I mentioned the restaurant to are skeptical about it since I said it is a 2-starred Korean restaurant.  Well, I have no doubt after my..."
10,lurogo9,5,"The food is amazing, all the flavors are so great. You must try the fried oysters. We really had a great experience in a very nice place with very good service. Different food that you must try!"
10,nathlav,5,what to say more than this is by far the best restaurant i've been in new york and that mean better than Jean-George and Daniel. The food is out of this world and the staff is completely attentive to any need. We ask for no...
10,FrederikBundgaard,3,"My girlfriend and I arrived for a last night in New York before returning to Europe. Sadly, we were met by a waiter who seemed somewhat indifferent and not interested in helping us. I had to ask for the wine list myself after ordering food,..."
10,904gastonp,5,"First time in a Korean restaurant. We took the tasting menu with wine pairing (Which I never do but what the heck). It was absolutely wonderful. The food, the service, the setting, were near perfect. Jackie, our hostess, though young, is knowledgeable, confident and very..."
10,Mirageywu,4,"For some fusion Korean food with white glove service, Jungsik is the place to go!  Lovely albeit more stuffy surroundings.  Great bread, amuse bouches and petit fours.  The sea urchin quinoa was delicious too!  Def recommend if you don't mind shelling out some $$."
10,JHP1,5,"Nice environment, friendly staff and surprisingly delicious food. The food is delicately designed and mixed in an amazing way. Beware the entrance is not very obvious."
10,Lise A,5,It's a bit pricey but tasty. I'm not a big fan of Korean food but i think the food they offer was delicious at Jungsik. It may be a good idea to try Jungsik on special occasions. Staff help you to choose according to your...
10,EMedina19,5,"Best Korean food and service!! We decided for the regular menu, all dishes were great and beautiful presentation!"
10,Mandy_Meidi,5,"We tried the tasting menu - a little of everything. It doesn't taste anything like Korean Cuisine, except for one or 2 dishes. 

We took more than 3 hrs to finish all the courses! Even though the serving is small, we were all feeling pretty..."
10,JFK44,5,"In its way as startling as El Bulli. Clearly grounded in a country's cuisine traditions but elevating them to very great heights of flavour, subtlety and intensity. We had expected refined but trad Korean, in fact we ate something as good as, but a little..."
10,Allison K,5,I came here with my husband and the place was amazing. The food was beautifully placed and tasted delicious. I strongly recommend to all my friends.
10,NYPanda888,5,"I came here the other nite with a few other friends for a birthday celebration, and was blown away by how delicious the food was, and how it was equally accompanied by great service.  First time I've seen a menu printed with Happy Birthday, and..."
10,LuxeFamilyFun,5,"What an amazing place.  The atmosphere is clean and contemporary.  The service was friendly and professional.

The food was stunning - one unusual and great flavor profile after another.  One of the noodle dishes (beef with truffle) was so good the entire table wanted to..."
10,candlesburning,5,"The outstanding French Korean tasting menu, while pricey, offers an unforgettable experience. The service was superb without being cloying, the food was imaginative and beautifully served and even the toilets offer the utmost in gadgetry. More like theater than just a meal, prepare to be..."
10,JeepNYC,5,"Probably the best meal I have ever eaten in my life. I rarely eat Asian food unless I'm travelling in the region, but my wife was keen to try Jungsik to celebrate a promotion and I've been raving about this place ever since. 

The service..."
10,Kukel K,5,"I love food. I love NYC. Today I love it just a tad more. If I was a betting man I would say 3rd Michelin star on the way. Everything from the mood, food, service, wine list way amazing. If you have not tried, do...."
10,longebane,4,"Jungsik! Cant believe I haven't been to you yet!

Walking into this restaurant you can immediately sense the sexy and trendy atmosphere set within the dark but modern walls. Seating is spacious and you don't feel like you are on top of the people sitting..."
10,James K,5,I've had korean food all my life and this place is good even by a native's standard. MUST TRY THIS PLACE!!
10,BRENDA Z,5,this was the first time i had korean food and i must say i was pleasantly impressed. whatever i ordered was great. i highly recommend this place!
10,r7k,5,"Jungsik lives up to the hype.  Amazing food--some of the best I've had, and I've had some amazing meals around the world.  Korean food is delicious, but the way they reinterpret some dishes is truly remarkable.  Only once did we have a waiter that was..."
10,Andlovingit,5,"Went with some out of town friends to Jungsik.   Very sophisticated and well-travelled visitors from Europe.  Not easily impressed.  They and we were bowled over by the dinner at Jungsik.   At first, we were somewhat intimidated by the pricing--it is not cheap.   But once we..."
10,FarahAziz2828,5,"Having started our trip with dinner at the Jungsik in Seoul, we were excited to try the New York restaurant on the last night. I'm so glad I suggested it- because it was superb from start to end.

Their customizable menu is great- because it..."
10,TGMerrill,5,"Took friends who were visiting town there skeptically not knowing what to expect, but was pleasantly surprised.  A fantastic meal, fantastic service and fantastic space.  We didn't go for the tasting menu but all of the appetizers and entrees we ordered were excellent.  If favorites..."
10,DayRay35,5,"We went here to celebrate my cousins anniversary and my birthday.  I have no idea what I expected but this went so far beyong my expectations.  

The resturant is small but beautiful.  I don't think there is a bad location to be seated.  Our water..."
10,Mr and Mrs C,5,"This restaurant was fantastic. As you would expect the food here was sensational. In addition the staff went above and beyond to make our dinner to celebrate our 3 year wedding anniversary even more special. The restaurant gave us personalised menus, complimentary champagne to start..."
10,Tytingmeister,5,"One of my best restaurant experiences, I will absolutely recommend it. Delicious and beautiful dishes. We chose the tasting menu with wine, where I found the 10 dishes (+extras) definitly worth the money, but not the best wine matches I have experienced (no riesling!?! -..."
10,BobC558,5,"This is hands down one of the best meals i've ever had in a New York city restaurant.  Each dish surprises you with flavors that are never overwhelming, but always delectable!  The service is wonderful, the staff friendly without being familiar, and all in all,..."
10,Mindy P,5,"This is a very new venture by Korean restaurateurs designing cuisine and service.   They don't serve  authentic  Korean dishes but artfully designed dishes with Korean flavor.    Their service is also designed perfectly to suit occasions and patrons.   Servers are very delicately trained for manners, speeches..."
11,vincybie,4,"K Rico at Hell's Kitchen in New York is a very high ranking restaurant. We went with high expectations and a huge appetite. We usually read the reviews beforehand so we could get a good idea of what to order and what to expect, like..."
11,Christel L,5,"The service was impeccable but the food was the icing on the cake. One of the best steaks that I have ever eaten, cooked to perfection and cut up by the chef. Everything was amazing from the cocktails to the appetizers and the presentation of..."
11,Yurdako,4,"Meat was so so. We are a family of 3 , otdered 3 different options. The experience was inconsistent. My meat was burn,t almost black and the supervisor said it was a technique… Anyways they replaced my order. Service was kind and friendly."
11,clarissa409,5,What a wonderful dinner for me and my friend! The steaks were juicy and seasoned perfectly. In fact this was the best steak I have eaten in Manhattan! All the accompaniments were delicious. The service was excellent also. We loved the ambiance the lighting and...
11,908scottk,5,Where to start? Great food. Great wine list.. Reasonable pricing. Superb atmosphere.  Owner spends real time with you. Andwers questions. Bends over backwards to make it a great experience. We visited fron the CA bay area. Will reccommend it to our friends and will be...
11,782jackie,5,Excellent food and ambience. The owner is warm and friendly and has a wonderful welcoming manner. The staff were fantastic. We all had different steaks and each one was delicious. We highly recommend this restaurant.
11,336jordif,1,"The food was just ok, but the Service was horrible, they bring food before beverage, then bring the meat with out the complements, etc etc

Everithing was wrong, very Over rated and ultra slow and bad service"
11,176ew,5,This was my first time having steak out at a restaurant since before the pandemic and it was amazing. I thought that I was good at cooking steak but it turns out that I’m just in elementary school compared to Rico’s!
11,michelanetu,5,"Had the best birthday dinner 👅💦

These steaks are to die for 😩😩 omg !

I definitely recommend this place. 

You guys have a good thing going and  definitely know what you guys are doing !!! 

Until next time 😩😩"
11,Akutsina,5,"My friends were visiting from California and have never had steak before so we found this place while looking for the New York Steak experience , and our expectations were exceeded. We got the porterhouse steak, creamy spinach , ceviche and a couple empanadas and..."
11,dsl12345677,5,Dinner with several couples on 5/15/21.  This place was fantastic.  We sat inside but near the beautiful open-air patio in the rear.  The service and attention to every detail was outstanding.  The various cuts of meat were brought table-side and all explained so that you...
11,donnarT1439AW,5,"I highly recommend K Rico.  I went there with a group of 16 people.  Everyone of us said it was one of the Best Meals they had ever had.  

This place is the complete package, Service, Ambiance, Drinks and Food.  
We will be returning and..."
11,ginalC1581XT,5,Definitely a wonderful restaurant. The food and steaks are top notch.  It’s a wonderful place with a warm and friendly staff. A must!!
11,Zaidaliz M,5,"Best experience I ever had, me and my husband spend my anniversary (honeymoon) dinner in the outside garden. The food, wow it was out of this world! We love it."
11,Murphybliss,5,"If you are looking for amazing food, service and atmosphere, K.Rico is hands down the BEST! We have enjoyed every meal we have had and it just gets better and better! If you haven’t tried it, it’s an absolute MUST!"
11,TexasDs,5,"The steaks were incredible (best meal in 2+ years), as were the sides and desserts.  Our waiter plus everyone else working there wanted us to have a great meal/time, and we so appreciated their attentiveness.  The atmosphere is very welcoming, and they handled Covid appropriately...."
11,Karetttavels,5,"Loved it the meals are well prepared and the steaks taste awesome and cooked to perfection, Can’t get over it coming back soon"
11,77rebeccaj,5,"Discovered K Rico steakhouse by searching Trip Advisor and the website alone made an initial great impression.  Secured a reservation for our 25th wedding anniversary long weekend trip and what a fantastic, memorable dinner. Highly recommend and we most definitely will make this a must..."
11,Jojolovestodine,5,Finally ventured out to NYC for the 1st time since the lockdown and cannot express enough the incredible time we had dining at K Rico.  From the moment we made the reservation they service was impeccable.  Everyone is friendly and ensured we were comfortable.  We...
11,580benp,5,I moved to NYC 5 years ago from the Midwest and have been to every steakhouse that is supposedly the best of the best.  Let me be clear when I say that K Rico is in a league of its own.  This is by far...
11,Margaret B,5,"After moving nearby in Hell’s Kitchen, we have NEVER been disappointed by such a fantastic, caring staff and delicious, incredible dishes. Whether you seek steak or shrimp cocktail, chicken or the guacamole trio, you cannot go wrong. 

The aura of the restaurant makes you feel..."
11,Eatingout542,5,"We were walking around the area,when we saw k rico,we looked at the menú and decided to try it.
BEST DECISION EVER!
From the beginning everything was delicious we had the ceviche,empanadas and octopus (ceviche was the best ceviche we ever had)
We order the..."
11,I4182SFsusanm,5,Thank you K Rico for the best restaurant visit we have ever had in NYC. Our sons live here and we celebrated a birthday here. Food was excellent. Service was outstanding and attention to a gluten free meal was handled graciously . Will definitely make...
11,PatrickFlanagan,5,"Quickly becoming our favorite NYC restaurant!  Service is personal, attentive, helpful, and timely.  Food is phenomenal.  Steaks are abundant, including the tomahawk cut(!).  Each is presented and carefully explained.  When served, it is savory beyond measure.  Very reasonable prices.  Every time a real wonderful experience!"
11,jessicasY4400JH,5,Tommy and the staff at K.Rico were so very helpful to making my best friends birthday so special.  They were very flexible with the menu (we did a prefix) which he customized for us based on our budget and even had great options for wine....
11,Alejandro H,5,"We celebrated a very important day, my daughter's 11th birthday at K-rico, the service and the food was A+, We ordered the starters that were incredible, grill octopus and mixed seafood is the best, accompanied by delicious empanadas and the perfect main dishes, the Tomahawk,..."
11,TSheripow,5,"Went for the first time last weekend. Loved it. The atmosphere and location are great.  The service was welcoming and attentive. The drinks were terrific - I had The Avenue (yum). And the food was really special. Everything looked so good, it was hard to..."
11,Jgifas,5,What a great night out!  So glad to be able to enjoy a spectacular meal with friends. The food was amazing. We started with the octopus and celery salad.  Yummy!  Then the steaks were impeccable.    The desserts were great. I had the margarita with Blood...
11,jillsailer5,5,Last night we had an amazing dinner! We have been waiting for this place to open back up and it never disappoints! From the staff to the owner Tommy Greco who welcomes all guest with open arms. Starting off with the amazing grilled octopus and...
11,Carmine_Lucchese,5,"Very happy to be able to dine again at one of my favorite NYC restaurants. I dinned there last night with my wife and friends and this place just stepped it up a notch. Always top tier, but after speaking with the owner Tommy, some..."
11,DrSidneyShaw9004,5,"What a grand reopening! This past Wednesday I went back to K Rico for it’s grand reopening, and boy this place did not miss a beat!! This I believe is the 2nd of third review I’ve written for this place but it is well deserving..."
